"","date","incident_num","incident_type","city","state","zip","county","destroyed","major","minor","affected","injured","hospitalized","deceased","adults","children","families","assistance","verified","dispatched","responders_id","on_scene","departed"
"135",2014-01-29,140712,"Fire","Hammond","IN",46327,"Lake",0,1,0,0,0,0,0,1,4,1,925,2014-01-29 10:00:00,2014-01-29 10:05:00,2014-01-29 10:15:00,2014-01-29 11:20:00,2014-01-29 12:15:00
"136",2014-01-29,140714,"Fire","Chicago","IL",60629,"Cook",0,0,1,1,0,0,0,3,5,1,595,2014-01-29 15:15:00,NA,2014-01-29 15:30:00,2014-01-29 17:16:00,2014-01-29 18:19:00
"137",2014-01-29,140716,"Fire","Chicago","IL",60623,"Cook",2,1,0,0,0,0,0,4,1,2,1100,2014-01-30 00:23:00,NA,2014-01-30 01:08:00,2014-01-30 02:10:00,2014-01-30 03:10:00
"138",2014-01-29,140718,"Fire","Gary","IN",46409,"Lake",0,0,1,0,0,0,0,2,2,1,345,2014-01-30 03:15:00,NA,2014-01-30 04:30:00,2014-01-30 06:25:00,2014-01-30 07:20:00
"139",2014-01-30,140722,"Fire","Chicago","IL",60636,"Cook",0,0,1,0,0,0,0,2,0,1,245,2014-01-30 18:06:00,2014-01-30 18:50:00,2014-01-30 19:25:00,2014-01-30 20:44:00,2014-01-30 22:07:00
"140",2014-01-31,140726,"Fire","Chicago","IL",60628,"Cook",1,0,0,0,0,0,0,1,1,1,495,2014-01-31 23:50:00,2014-01-31 23:56:00,2014-02-01 00:09:00,2014-02-01 00:56:00,2014-02-01 02:39:00
"141",2014-02-01,140730,"Fire","Chicago","IL",60643,"Cook",1,0,0,0,0,0,0,2,5,1,1385,2014-02-01 08:53:00,NA,2014-02-01 09:06:00,2014-02-01 10:39:00,2014-02-01 12:10:00
"142",2014-02-01,140731,"Fire","Chicago","IL",60623,"Cook",1,1,1,0,0,0,0,6,4,2,1770,2014-02-01 10:14:00,NA,2014-02-01 10:48:00,2014-02-01 12:22:00,2014-02-01 14:40:00
"143",2014-01-31,140733,"Fire","Chicago","IL",60615,"Cook",0,0,0,1,0,1,0,1,3,1,NA,2014-02-02 03:00:00,2014-02-02 14:15:00,2014-02-02 14:30:00,2014-02-02 15:22:00,2014-02-02 15:58:00
"144",2014-02-02,140734,"Fire","Antioch","IL",60002,"Lake",5,0,0,5,1,1,0,1,0,0,150,2014-02-02 08:58:00,NA,2014-02-02 18:00:00,2014-02-02 19:00:00,2014-02-02 21:44:00
"145",2014-02-02,140737,"Fire","Chicago","IL",60629,"Cook",1,0,0,1,0,0,0,4,3,1,NA,2014-02-02 17:11:00,2014-02-02 17:12:00,2014-02-02 17:31:00,2014-02-02 18:48:00,2014-02-02 18:55:00
"146",2014-02-01,140738,"Fire","DeKalb","IL",60115,"Dekalb",1,1,1,2,1,1,0,2,2,1,115,2014-02-02 19:07:00,NA,2014-02-02 19:33:00,2014-02-02 20:34:00,2014-02-02 22:14:00
"147",2014-02-02,140740,"Fire","Zion","IL",60099,"Lake",0,1,0,0,0,0,0,5,0,1,550,2014-02-02 22:35:00,NA,2014-02-02 22:53:00,2014-02-03 00:14:00,2014-02-03 01:40:00
"148",2014-02-02,140742,"Fire","Chicago","IL",60637,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2014-02-03 02:14:00,NA,2014-02-03 02:33:00,2014-02-03 03:39:00,2014-02-03 03:45:00
"149",2014-02-03,140743,"Fire","Chicago","IL",60620,"Cook",1,0,0,0,0,0,0,4,5,1,1585,2014-02-03 13:31:00,2014-02-03 13:31:00,2014-02-03 14:00:00,2014-02-03 14:00:00,2014-02-03 16:30:00
"150",2014-02-03,140744,"Fire","Chicago","IL",60612,"Cook",0,0,0,0,1,1,0,0,0,0,NA,2014-02-03 14:30:00,NA,2014-02-03 14:26:00,2014-02-03 16:00:00,2014-02-03 16:54:00
"151",2014-02-03,140747,"No response needed","Crystal Lake","IL",60014,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2014-02-03,140748,"Fire","Oak Lawn","IL",60453,"Cook",0,1,0,3,1,1,0,2,2,1,739,2014-02-03 19:11:00,NA,2014-02-03 19:17:00,2014-02-03 20:07:00,2014-02-03 21:43:00
"153",2014-02-03,140749,"Fire","Chicago","IL",60619,"Cook",0,0,1,1,0,0,0,3,0,1,405,2014-02-04 02:10:00,2014-02-04 02:15:00,2014-02-04 02:50:00,2014-02-04 03:35:00,2014-02-04 04:05:00
"154",2014-02-04,140750,"Fire","Algonquin","IL",60102,"McHenry",0,1,0,0,0,0,0,3,1,1,315,2014-02-04 13:20:00,2014-02-04 14:05:00,2014-02-04 14:25:00,2014-02-04 15:06:00,2014-02-04 16:15:00
"155",2014-02-04,140752,"Fire","Chicago","IL",60618,"Cook",0,1,2,0,0,0,0,7,2,3,485,2014-02-04 15:23:00,NA,2014-02-04 15:37:00,2014-02-04 16:03:00,2014-02-04 19:10:00
"156",2014-02-04,140755,"Fire","Chicago","IL",60623,"Cook",1,1,0,0,0,3,0,0,0,0,NA,2014-02-04 19:30:00,NA,2014-02-04 19:40:00,2014-02-04 20:39:00,2014-02-04 22:45:00
"157",2014-02-04,140757,"Fire","Chicago","IL",60609,"Cook",0,5,0,0,0,0,0,6,16,3,4395,2014-02-04 19:54:00,NA,2014-02-04 20:13:00,2014-02-04 21:21:00,2014-02-05 00:15:00
"158",2014-02-05,140762,"Fire","Chicago","IL",60615,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2014-02-05 15:04:00,NA,2014-02-05 15:30:00,2014-02-05 17:00:00,2014-02-05 17:15:00
"159",2014-02-05,140763,"Fire","Chicago","IL",60827,"Cook",0,0,1,0,0,0,0,0,0,0,NA,2014-02-05 19:25:00,NA,2014-02-05 20:38:00,2014-02-05 21:55:00,2014-02-05 22:08:00
"160",2014-02-05,140764,"Fire","Hoffman Estates","IL",60169,"Cook",0,1,0,0,0,0,0,4,1,1,745,2014-02-05 21:12:00,NA,2014-02-05 21:25:00,2014-02-05 22:25:00,2014-02-05 23:46:00
"161",2014-02-05,140766,"No response needed","Cary","IL",60013,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2014-02-06,140768,"Fire","Bellwood","IL",60104,"Cook",0,1,0,1,0,0,0,1,0,1,440,2014-02-06 19:17:00,2014-02-06 19:22:00,2014-02-06 19:55:00,2014-02-06 20:50:00,2014-02-06 21:33:00
"163",2014-02-06,140770,"Fire","Elgin","IL",60120,"Kane",1,0,0,0,0,0,0,3,1,1,755,2014-02-07 01:03:00,2014-02-07 01:03:00,2014-02-07 01:18:00,2014-02-07 02:02:00,2014-02-07 03:33:00
"164",2014-02-06,140771,"No response needed","Schaumburg","IL",60193,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2014-02-06,140772,"Fire","Chicago","IL",60657,"Cook",0,0,1,0,0,0,0,0,0,0,NA,2014-02-07 04:30:00,2014-02-07 05:10:00,2014-02-07 05:19:00,2014-02-07 05:05:00,2014-02-07 07:55:00
"166",2014-02-07,140773,"Fire","Chicago","IL",60660,"Cook",0,0,1,0,0,0,0,2,0,1,275,2014-02-07 12:45:00,NA,2014-02-07 16:30:00,2014-02-07 17:24:00,2014-02-07 18:06:00
"167",2014-02-07,140774,"Fire","Bolingbrook","IL",60440,"Will",0,0,1,1,0,0,0,2,1,1,625,2014-02-07 17:36:00,NA,2014-02-07 23:30:00,2014-02-08 00:47:00,2014-02-08 02:07:00
"168",2014-02-07,140776,"No response needed","South Elgin","IL",60177,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2014-02-07,140777,"Fire","Chicago","IL",60632,"Cook",1,2,0,0,0,0,1,5,3,2,500,2014-02-07 20:13:00,NA,2014-02-07 20:14:00,2014-02-07 21:25:00,2014-02-07 23:30:00
"170",2014-02-07,140779,"No response needed","McHenry","IL",60051,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2014-02-07,140780,"No response needed","Carol Stream","IL",60188,"Dupage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2014-02-07,140781,"No response needed","Burbank","IL",60459,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2014-02-08,140782,"No response needed","Chicago","IL",60615,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2014-02-08,140783,"Fire","Chicago","IL",60646,"Cook",0,1,0,0,2,2,0,2,0,1,NA,2014-02-08 18:55:00,NA,2014-02-08 19:00:00,2014-02-08 19:44:00,2014-02-08 20:43:00
"175",2014-02-08,140785,"No response needed","Kankakee","IL",60901,"Kankakee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2014-02-08,140786,"No response needed","Palos Hills","IL",60465,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2014-02-08,140787,"Fire","Chicago","IL",60641,"Cook",0,0,1,0,0,0,0,0,0,0,NA,2014-02-09 03:21:00,NA,2014-02-09 03:41:00,2014-02-09 05:11:00,2014-02-09 05:23:00
"178",2014-02-08,140788,"Fire","Kirkland","IL",60146,"Dekalb",1,0,0,0,0,0,0,3,2,1,1085,2014-02-09 04:07:00,NA,2014-02-09 04:14:00,2014-02-09 05:31:00,2014-02-09 06:35:00
"179",2014-02-09,140789,"Fire","Mount Prospect","IL",60056,"Cook",6,0,0,0,0,0,0,7,0,6,2615,2014-02-09 11:30:00,2014-02-09 11:35:00,2014-02-09 11:45:00,2014-02-09 12:45:00,2014-02-09 16:00:00
"180",2014-02-08,140790,"No response needed","Oak Lawn","IL",60453,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2014-02-09,140791,"Fire","Chicago","IL",60623,"Cook",1,0,2,0,0,0,0,0,0,0,NA,2014-02-09 21:15:00,2014-02-09 21:16:00,2014-02-09 21:25:00,2014-02-09 22:14:00,2014-02-09 23:00:00
"182",2014-02-09,140792,"No response needed","Chicago","IL",60641,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2014-02-09,140793,"No response needed","St. Anne","IL",60964,"Kankakee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2014-02-10,140794,"Fire","Calumet City","IL",60409,"Cook",0,0,1,0,0,0,0,1,0,1,NA,2014-02-10 07:15:00,2014-02-10 07:18:00,2014-02-10 07:26:00,2014-02-10 08:36:00,2014-02-10 09:10:00
"185",2014-02-10,140795,"Fire","Burbank","IL",60459,"Cook",0,1,0,0,0,0,0,6,1,1,175,2014-02-10 17:48:00,NA,2014-02-10 18:10:00,2014-02-10 18:55:00,2014-02-10 21:57:00
"186",2014-02-10,140796,"Fire","Chicago","IL",60656,"Cook",0,1,3,4,0,0,0,6,0,2,1405,2014-02-10 18:13:00,NA,2014-02-10 18:24:00,2014-02-10 19:05:00,2014-02-10 21:24:00
"187",2014-02-10,140797,"Fire","Chicago","IL",60645,"Cook",0,2,0,0,0,0,0,4,3,2,610,2014-02-10 19:15:00,NA,2014-02-10 19:39:00,2014-02-10 19:57:00,2014-02-10 21:57:00
"188",2014-02-10,140798,"Fire","Chicago","IL",60612,"Cook",1,0,1,0,0,0,0,2,0,2,NA,2014-02-10 20:14:00,2014-02-10 20:15:00,2014-02-10 20:20:00,2014-02-10 20:55:00,2014-02-10 21:30:00
"189",2014-02-10,140799,"No response needed","St. Charles","IL",60174,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2014-02-10,140800,"No response needed","Harvey","IL",60426,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2014-02-10,140801,"Fire","Chicago","IL",60617,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2014-02-11 04:26:00,NA,2014-02-11 04:34:00,2014-02-11 05:18:00,2014-02-11 05:19:00
"192",2014-02-11,140802,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2014-02-11,140803,"Fire","Chicago","IL",60644,"Cook",0,3,0,0,0,0,0,7,6,3,1995,2014-02-11 12:10:00,2014-02-11 12:12:00,2014-02-11 12:25:00,2014-02-11 13:50:00,2014-02-11 16:36:00
"194",2014-02-11,140804,"Fire","Chicago","IL",60649,"Cook",1,1,0,0,0,0,0,1,0,0,360,2014-02-11 13:34:00,2014-02-11 13:35:00,2014-02-11 13:58:00,2014-02-11 14:43:00,2014-02-11 15:31:00
"195",2014-02-11,140805,"Fire","Chicago","IL",60643,"Cook",0,0,1,0,0,0,0,0,0,0,NA,2014-02-11 15:47:00,2014-02-11 16:37:00,2014-02-11 16:46:00,2014-02-11 17:50:00,2014-02-11 17:52:00
"196",2014-02-11,140806,"Fire","Chicago","IL",60639,"Cook",0,1,0,2,0,0,0,2,0,1,160,2014-02-11 20:30:00,2014-02-11 21:05:00,2014-02-11 21:30:00,2014-02-11 21:51:00,2014-02-11 22:33:00
"197",2014-02-11,140807,"No response needed","Skokie","IL",60077,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2014-02-11,140808,"Fire","Woodstock","IL",60098,"McHenry",0,1,0,0,0,0,0,2,0,1,385,2014-02-11 21:30:00,NA,2014-02-11 22:11:00,2014-02-11 23:15:00,2014-02-12 02:29:00
"199",2014-02-11,140809,"Fire","Chicago","IL",60619,"Cook",1,0,0,0,0,0,0,2,3,1,945,2014-02-11 22:09:00,2014-02-11 23:10:00,2014-02-11 23:40:00,2014-02-12 00:40:00,2014-02-12 01:15:00
"200",2014-02-11,140810,"No response needed","Lincolnwood","IL",60712,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2014-02-11,140811,"Fire","Streamwood","IL",60107,"Cook",0,1,0,0,0,0,0,2,2,1,NA,2014-02-12 05:05:00,NA,2014-02-12 05:40:00,2014-02-12 06:30:00,2014-02-12 07:20:00
"202",2014-02-12,140812,"Fire","Chicago Heights","IL",60411,"Cook",1,0,0,0,0,1,0,1,0,0,NA,2014-02-12 06:01:00,2014-02-12 06:10:00,2014-02-12 06:18:00,2014-02-12 06:58:00,2014-02-12 08:30:00
"203",2014-02-12,140813,"Fire","Bourbonnais","IL",60914,"Kankakee",0,0,1,0,0,0,0,2,2,1,200,2014-02-12 16:04:00,NA,2014-02-12 16:47:00,2014-02-12 17:50:00,2014-02-12 19:18:00
"204",2014-02-12,140814,"Fire","Gary","IN",46409,"Lake",0,1,0,0,0,0,0,1,1,1,275,2014-02-12 19:45:00,2014-02-12 21:01:00,2014-02-12 21:01:00,2014-02-12 22:32:00,2014-02-12 23:15:00
"205",2014-02-12,140815,"Fire","Waukegan","IL",60085,"Lake",0,1,0,1,0,0,0,3,3,1,1085,2014-02-12 19:50:00,2014-02-12 20:05:00,2014-02-12 20:20:00,2014-02-12 22:07:00,2014-02-12 23:15:00
"206",2014-02-12,140816,"Fire","Sauk Village","IL",60411,"Cook",0,1,0,0,0,0,0,2,0,1,275,2014-02-12 21:30:00,NA,2014-02-12 22:20:00,2014-02-12 23:10:00,2014-02-13 01:11:00
"207",2014-02-12,140818,"No response needed","Bradley","IL",60915,"Kankakee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2014-02-13,140819,"No response needed","Downers Grove","IL",60515,"Dupage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2014-02-13,140820,"No response needed","Skokie","IL",60077,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2014-02-13,140821,"Fire","Chicago","IL",60644,"Cook",1,1,2,0,0,0,1,13,2,4,1405,2014-02-13 23:36:00,2014-02-13 23:40:00,2014-02-13 23:58:00,2014-02-14 00:45:00,2014-02-14 04:48:00
"211",2014-02-14,140822,"Fire","Chicago","IL",60643,"Cook",1,0,0,0,0,0,0,4,4,1,1955,2014-02-14 06:45:00,2014-02-14 07:06:00,2014-02-14 07:20:00,2014-02-14 08:35:00,2014-02-14 09:45:00
"212",2014-02-14,140824,"Fire","Calumet City","IL",60409,"Cook",1,0,0,0,0,0,0,1,1,1,495,2014-02-14 17:14:00,2014-02-14 17:16:00,2014-02-14 17:29:00,2014-02-14 19:47:00,2014-02-14 21:32:00
"213",2014-02-14,140825,"Fire","East Chicago","IN",46312,"Lake",1,0,1,0,0,0,1,6,8,3,1835,2014-02-14 18:54:00,2014-02-14 19:01:00,2014-02-14 19:12:00,2014-02-14 20:15:00,2014-02-14 22:10:00
"214",2014-02-14,140826,"Fire","Chicago","IL",60614,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2014-02-14 19:50:00,2014-02-14 19:52:00,2014-02-14 19:57:00,2014-02-14 20:45:00,2014-02-14 21:05:00
"215",2014-02-14,140827,"Fire","Chicago","IL",60641,"Cook",0,3,0,0,0,0,0,8,10,3,2115,2014-02-14 22:46:00,NA,2014-02-14 23:15:00,2014-02-15 01:22:00,2014-02-15 04:06:00
"216",2014-02-14,140828,"Fire","Chicago","IL",60644,"Cook",0,0,0,1,0,0,0,1,0,0,NA,2014-02-15 01:06:00,NA,2014-02-15 01:40:00,2014-02-15 03:14:00,2014-02-15 03:23:00
"217",2014-02-14,140829,"Fire","Chicago","IL",60644,"Cook",0,0,0,0,0,1,0,1,3,1,555,2014-02-15 01:57:00,2014-02-15 02:10:00,2014-02-15 02:34:00,2014-02-15 03:30:00,2014-02-15 03:38:00
"218",2014-02-14,140830,"Fire","Chicago","IL",60644,"Cook",3,3,0,4,1,4,1,10,11,7,5618,2014-02-15 01:57:00,2014-02-15 02:09:00,2014-02-15 02:30:00,2014-02-15 03:32:00,2014-02-15 06:30:00
"219",2014-02-14,140831,"Fire","Chicago","IL",60647,"Cook",0,1,2,0,0,0,0,6,2,3,NA,2014-02-15 02:22:00,NA,2014-02-15 02:30:00,2014-02-15 03:42:00,2014-02-15 04:35:00
"220",2014-02-15,140832,"No response needed","Park Ridge","IL",60068,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2014-02-15,140833,"Fire","Chicago","IL",60623,"Cook",0,2,1,0,0,0,0,4,2,1,1295,2014-02-15 22:47:00,NA,2014-02-15 23:09:00,2014-02-15 23:22:00,2014-02-16 01:45:00
"222",2014-02-15,140835,"Fire","Chicago","IL",60632,"Cook",0,1,0,1,0,0,0,1,0,1,50,2014-02-16 01:25:00,NA,2014-02-16 00:57:00,2014-02-16 02:50:00,2014-02-16 04:38:00
"223",2014-02-15,140836,"Fire","Joliet","IL",60435,"Will",0,0,1,4,0,0,0,0,0,0,NA,2014-02-16 00:20:00,NA,2014-02-16 00:42:00,2014-02-16 01:29:00,2014-02-16 01:35:00
"224",2014-02-15,140837,"Fire","Melrose Park","IL",60164,"Cook",0,0,1,0,0,0,0,3,1,1,315,2014-02-16 00:47:00,NA,2014-02-16 02:02:00,2014-02-16 03:41:00,2014-02-16 05:23:00
"225",2014-02-15,140838,"No response needed","Schaumburg","IL",60193,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2014-02-16,140839,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2014-02-16 08:11:00,2014-02-16 08:15:00,2014-02-16 08:45:00,2014-02-16 09:45:00,2014-02-16 10:15:00
"227",2014-02-16,140841,"No response needed","Gary","IN",46407,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2014-02-16,140842,"Fire","Chicago","IL",60609,"Cook",0,2,0,0,0,0,0,4,3,2,770,2014-02-16 16:15:00,2014-02-16 16:21:00,2014-02-16 16:21:00,2014-02-16 17:20:00,2014-02-16 19:32:00
"229",2014-02-16,140843,"Fire","Chicago","IL",60618,"Cook",0,2,0,0,0,0,0,3,0,2,745,2014-02-16 20:28:00,2014-02-16 20:30:00,2014-02-16 20:36:00,2014-02-16 21:44:00,2014-02-16 22:45:00
"230",2014-02-16,140844,"Fire","Bolingbrook","IL",60490,"Will",0,1,0,0,0,0,0,6,1,1,NA,2014-02-16 21:38:00,2014-02-16 23:07:00,2014-02-16 23:13:00,2014-02-17 00:04:00,2014-02-17 01:06:00
"231",2014-02-16,140845,"Fire","South Holland","IL",60473,"Cook",0,1,0,0,0,0,0,2,2,1,NA,2014-02-16 22:10:00,2014-02-16 22:26:00,2014-02-16 22:35:00,2014-02-16 23:40:00,2014-02-17 01:17:00
"232",2014-02-16,140846,"Fire","Chicago","IL",60623,"Cook",1,2,0,0,0,0,0,5,9,3,970,2014-02-17 01:39:00,2014-02-17 04:57:00,2014-02-17 01:54:00,2014-02-17 02:25:00,2014-02-17 04:37:00
"233",2014-02-16,140848,"Fire","DeKalb","IL",60115,"Dekalb",1,0,0,0,0,0,0,1,0,0,NA,2014-02-17 03:31:00,NA,2014-02-17 03:41:00,2014-02-17 04:30:00,2014-02-17 07:50:00
"234",2014-02-17,140849,"Fire","Chicago","IL",60617,"Cook",0,1,1,0,0,0,0,4,0,2,NA,2014-02-17 17:03:00,NA,2014-02-17 17:15:00,2014-02-17 17:53:00,2014-02-17 18:40:00
"235",2014-02-17,140850,"Fire","Chicago","IL",60624,"Cook",0,1,5,0,0,0,0,0,0,0,1690,2014-02-18 05:22:00,NA,2014-02-18 05:30:00,2014-02-18 07:00:00,2014-02-18 07:40:00
"236",2014-02-18,140851,"No response needed","Brookfield","IL",60513,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2014-02-18,140852,"Fire","Chicago","IL",60608,"Cook",1,0,2,0,0,0,0,6,4,3,1455,2014-02-18 18:30:00,NA,2014-02-18 18:34:00,2014-02-18 18:45:00,2014-02-18 21:49:00
"238",2014-02-18,140853,"Fire","Lyons","IL",60534,"Cook",0,1,0,0,0,1,0,1,5,1,1615,2014-02-18 22:00:00,2014-02-18 22:24:00,2014-02-18 23:14:00,2014-02-19 01:20:00,2014-02-19 02:20:00
"239",2014-02-18,140854,"Fire","Park Forest","IL",60466,"Cook",0,1,0,0,0,0,0,2,2,1,755,2014-02-19 00:03:00,NA,2014-02-19 00:20:00,2014-02-19 01:31:00,2014-02-19 02:40:00
"240",2014-02-19,140855,"Fire","Chicago","IL",60647,"Cook",0,0,1,0,0,0,0,1,0,1,250,2014-02-19 11:19:00,2014-02-19 11:20:00,2014-02-19 11:40:00,2014-02-19 11:58:00,2014-02-19 13:10:00
"241",2014-02-19,140856,"No response needed","La Grange Park","IL",60526,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2014-02-19,140857,"Fire","Joliet","IL",60435,"Will",0,1,0,0,0,0,0,1,0,1,360,2014-02-19 22:35:00,NA,2014-02-19 22:55:00,2014-02-19 23:41:00,2014-02-20 01:37:00
"243",2014-02-19,140858,"Fire","Chicago","IL",60617,"Cook",0,6,0,0,0,0,0,9,3,4,2311,2014-02-19 22:59:00,NA,2014-02-19 23:15:00,2014-02-20 00:11:00,2014-02-20 02:42:00
"244",2014-02-19,140859,"Fire","Chicago","IL",60657,"Cook",0,1,0,0,0,0,0,3,1,2,NA,2014-02-19 23:21:00,NA,2014-02-19 23:20:00,2014-02-20 00:40:00,2014-02-20 02:29:00
"245",2014-02-19,140860,"Fire","Chicago","IL",60629,"Cook",1,0,3,0,0,0,0,7,16,4,3300,2014-02-20 04:03:00,NA,2014-02-20 04:11:00,2014-02-20 04:43:00,2014-02-20 07:20:00
"246",2014-02-20,140861,"Fire","Chicago","IL",60619,"Cook",1,3,3,1,0,1,0,10,5,7,1850,2014-02-20 08:10:00,2014-02-20 08:10:00,2014-02-20 08:18:00,2014-02-20 09:15:00,2014-02-20 13:35:00
"247",2014-02-20,140862,"Fire","Braidwood","IL",60408,"Will",0,1,0,0,0,0,0,2,2,1,1131,2014-02-20 08:48:00,2014-02-20 08:55:00,2014-02-20 09:15:00,2014-02-20 11:00:00,2014-02-20 12:00:00
"248",2014-02-20,140863,"Fire","Hammond","IN",46320,"Lake",0,1,0,0,0,0,0,1,1,1,385,2014-02-20 12:15:00,2014-02-20 12:25:00,2014-02-20 13:00:00,2014-02-20 14:08:00,2014-02-20 15:16:00
"249",2014-02-20,140864,"Fire","Melrose Park","IL",60160,"Cook",0,1,0,0,0,0,0,1,0,1,380,2014-02-20 12:30:00,2014-02-20 12:35:00,2014-02-20 12:35:00,2014-02-20 13:45:00,2014-02-20 14:54:00
"250",2014-02-20,140865,"Fire","Chicago","IL",60647,"Cook",0,0,2,0,0,0,0,3,0,2,531,2014-02-20 16:08:00,2014-02-20 16:18:00,2014-02-20 16:28:00,2014-02-20 16:52:00,2014-02-20 17:45:00
"251",2014-02-20,140867,"Fire","Chicago","IL",60641,"Cook",0,3,0,0,0,0,0,3,0,3,790,2014-02-20 23:15:00,NA,2014-02-20 23:36:00,2014-02-21 00:50:00,2014-02-21 03:15:00
"252",2014-02-20,140868,"No response needed","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2014-02-20,140869,"No response needed","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2014-02-20,140870,"No response needed","Chicago","IL",60649,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2014-02-21,140871,"Fire","Chicago","IL",60617,"Cook",0,1,0,3,0,0,1,8,8,4,NA,2014-02-21 13:10:00,NA,2014-02-21 13:33:00,2014-02-21 15:09:00,2014-02-21 16:15:00
"256",2014-02-21,140872,"Fire","Chicago","IL",60619,"Cook",1,0,0,3,0,0,0,2,0,1,419,2014-02-21 14:18:00,NA,2014-02-21 14:57:00,2014-02-21 16:29:00,2014-02-21 17:30:00
"257",2014-02-21,140873,"No response needed","Oak Lawn","IL",60453,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2014-02-21,140874,"Fire","Chicago","IL",60643,"Cook",1,1,0,0,0,0,0,4,2,1,665,2014-02-21 21:40:00,NA,2014-02-21 21:53:00,2014-02-21 23:27:00,2014-02-22 00:45:00
"259",2014-02-21,140875,"No response needed","Glen Ellyn","IL",60137,"Dupage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2014-02-22,140876,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2014-02-22,140877,"Fire","Chicago","IL",60608,"Cook",2,2,0,0,2,2,0,2,2,1,NA,2014-02-22 11:17:00,NA,2014-02-22 11:42:00,2014-02-22 12:35:00,2014-02-22 14:12:00
"262",2014-02-22,140878,"Fire","North Chicago","IL",60064,"Lake",0,1,0,0,0,0,0,2,3,1,NA,2014-02-22 12:37:00,NA,2014-02-22 13:55:00,2014-02-22 13:50:00,2014-02-22 14:33:00
